,Unnamed: 0,movieId,title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,key,year
5036,5036,7841,Children of Dune (2003),Fantasy|Sci-Fi,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Children of Dune,2003.0
5037,5037,7842,Dune (2000),Drama|Fantasy|Sci-Fi,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,Dune,2000.0
5038,5038,7843,Lammbock (2001),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Lammbock,2001.0
5039,5039,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",1993.0
5040,5040,7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Tremors II: Aftershocks,1996.0
5041,5041,7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Tremors 3: Back to Perfection,2001.0
5042,5042,7879,Notorious C.H.O. (2002),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Notorious C.H.O.,2002.0
5043,5043,7882,The Plague of the Zombies (1966),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,The Plague of the Zombies,1966.0
5044,5044,7883,I Walked with a Zombie (1943),Drama|Horror,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,I Walked with a Zombie,1943.0
5045,5045,7884,Highway 61 (1991),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Highway 61,1991.0
5046,5046,7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,How to Succeed in Business Without Really Trying,1967.0
5047,5047,7889,Pat Garrett and Billy the Kid (1973),Western,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Pat Garrett and Billy the Kid,1973.0
5048,5048,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,"Last Man on Earth, The (Ultimo uomo della Terra, L')",1964.0
5049,5049,7894,"Duck, You Sucker (1971)",Action|Western,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Duck, You Sucker",1971.0
5050,5050,7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Bring Me the Head of Alfredo Garcia,1974.0
5051,5051,7896,Ride the High Country (1962),Adventure|Drama|Western,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Ride the High Country,1962.0
5052,5052,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),1975.0
5053,5053,7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Frankenstein Must Be Destroyed,1969.0
5054,5054,7916,Gidget (1959),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Gidget,1959.0
5055,5055,7920,Desperate Living (1977),Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Desperate Living,1977.0
5056,5056,7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,Stray Dog (Nora inu),1949.0
5057,5057,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958.0
5058,5058,7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,High and Low (Tengoku to jigoku),1963.0
5059,5059,7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,The People Under the Stairs,1991.0
5060,5060,7932,Dark Days (2000),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Dark Days,2000.0
5061,5061,7934,Zelig (1983),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Zelig,1983.0
5062,5062,7936,Shame (Skammen) (1968),Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Shame (Skammen),1968.0
5063,5063,7937,"Silence, The (Tystnaden) (1963)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Silence, The (Tystnaden)",1963.0
5064,5064,7938,Winter Light (Nattvardsgästerna) (1963),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Winter Light (Nattvardsgästerna),1963.0
5065,5065,7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Through a Glass Darkly (Såsom i en spegel),1961.0
5066,5066,7940,The Magician (1958),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Magician,1958.0
5067,5067,7943,"Killers, The (1946)",Crime|Film-Noir,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,The Killers,1946.0
5068,5068,7944,"Night of the Iguana, The (1964)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,The Night of the Iguana,1964.0
5069,5069,7951,Nightbreed (1990),Fantasy|Horror,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Nightbreed,1990.0
5070,5070,7976,Ken Park (2002),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Ken Park,2002.0
5071,5071,7979,Monterey Pop (1968),Documentary|Musical,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Monterey Pop,1968.0
5072,5072,7980,"Bridge Too Far, A (1977)",Action|Drama|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,A Bridge Too Far,1977.0
5073,5073,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Infernal Affairs (Mou gaan dou),2002.0
5074,5074,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003.0
5075,5075,7983,Broadway Danny Rose (1984),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Broadway Danny Rose,1984.0
5076,5076,7984,From Beyond (1986),Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,From Beyond,1986.0
5077,5077,7986,Robot Jox (1990),Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Robot Jox,1990.0
5078,5078,7987,Dolls (1987),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Dolls,1987.0
5079,5079,7988,Space Truckers (1996),Comedy|Sci-Fi,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Space Truckers,1996.0
5080,5080,7991,Death Race 2000 (1975),Action|Sci-Fi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Death Race 2000,1975.0
5081,5081,7993,"Bucket Of Blood, A (1959)",Comedy|Horror,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,A Bucket Of Blood,1959.0
5082,5082,8008,Brigadoon (1954),Fantasy|Musical|Romance,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Brigadoon,1954.0
5083,5083,8010,"Power of One, The (1992)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Power of One,1992.0
5084,5084,8011,"Weather Underground, The (2002)",Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,The Weather Underground,2002.0
5085,5085,8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Kikujiro (Kikujirô no natsu),1999.0
5086,5086,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003.0
5087,5087,8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,The Phantom Tollbooth,1970.0
5088,5088,8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,The Getaway,1972.0
5089,5089,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,Dark Water (Honogurai mizu no soko kara),2002.0
5090,5090,8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,The Thing Called Love,1993.0
5091,5091,8025,The Thief (1997),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Thief,1997.0
5092,5092,8033,How to Steal a Million (1966),Comedy|Crime|Romance,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,How to Steal a Million,1966.0
5093,5093,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",1996.0
5094,5094,8042,Mean Streets (1973),Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Mean Streets,1973.0
5095,5095,8043,Jack the Bear (1993),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Jack the Bear,1993.0
5096,5096,8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,I Am a Fugitive from a Chain Gang,1932.0
5097,5097,8045,Hamburger Hill (1987),Action|Drama|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Hamburger Hill,1987.0
5098,5098,8057,Sweet Bird of Youth (1962),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sweet Bird of Youth,1962.0
5099,5099,8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Frankenstein Unbound,1990.0
5100,5100,8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,Shiri (Swiri),1999.0
5101,5101,8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,Bad Day at Black Rock,1955.0
5102,5102,8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,In China They Eat Dogs (I Kina spiser de hunde),1999.0
